time,RR%,V_LV,p_LV,V_LA,p_LA,V_RV,p_RV,V_RA,p_RA
13.135098513241700,78.60788469823740,100.80699462949800,6.301636593340340,61.23055826685950,6.992491519947630,134.22882963007500,1.905605168563770,76.60821464264660,2.504023528941150
13.136098520741800,78.75291733057970,100.95975654721800,6.315712808800340,61.24867621169920,7.044404139388330,134.3553066510230,1.909481613574450,76.5975776945746,2.5514212905466800
13.13709852824190,78.89794996292200,101.12047058433100,6.330521770664780,61.258069076004200,7.100983108615970,134.49102527531700,1.9136413081977300,76.57750789508860,2.60444843770215
13.138098535741900,79.04298259526430,101.28988200088100,6.3461321507669,61.25792298618310,7.161882409072940,134.63702394649500,1.9181160801066100,76.54693620025490,2.662824951074740
13.139098543242000,79.18801522760650,101.46865231332400,6.36260490440436,61.24750418331650,7.2267405104741800,134.79427602444400,1.9229357621991800,76.50485927477090,2.7262417750354400
13.140098550742000,79.33304785994880,101.65735782329900,6.379993134773200,61.22616144738860,7.295181157213050,134.9636844125950,1.9281280279253700,76.4503451860657,2.7943610766385200
13.141098558242100,79.47808049229110,101.85648836572700,6.398341977611210,61.193328266588600,7.366814520306120,135.14607631368600,1.933718230554110,76.38253891760890,2.8668169480178000
13.142098565742100,79.62311312463340,102.06644634290100,6.417688512194960,61.14852468506800,7.441238696346860,135.34219820261700,1.9397292490943700,76.30066762799840,2.943216560026470
13.143098573242200,79.76814575697560,102.28754610581700,6.438061704332170,61.09135876732410,7.518041529259870,135.55271110516700,1.946181343590740,76.2040455767042,3.023141766937430
13.144098580742200,79.9131783893179,102.52001373748000,6.459482386394800,61.021527623271700,7.596802725114090,135.77818626992700,1.9530920224707500,76.09207863499440,3.1061511536683400
13.145098588242300,80.05821102166020,102.76398728553300,6.481963278754500,60.93881794500440,7.67709622502153,136.0191013177210,1.9604759245268200,75.9642683010836,3.19178250843928
13.146098595742400,80.20324365400250,103.01951748325700,6.505509056219140,60.84310601414440,7.758492796378580,136.27583694798600,1.9683447179689100,75.82021514158700,3.2795556951875200
13.14709860324240,80.34827628634470,103.28656898899400,6.5301164622387000,60.73435714741510,7.8405627985485500,136.54867427516300,1.9767070187864000,75.65962158665570,3.3689758916557500
13.148098610742500,80.493308918687,103.56502216441200,6.555774472763880,60.612624557496800,7.922879075678110,136.83779286007200,1.9855683304109800,75.48229401348630,3.4595371510549500
13.149098618242500,80.63834155102930,103.8546754020670,6.582464510718070,60.47804761617210,8.005019926807140,137.14326949171900,1.9949310063797800,75.28814406200000,3.550726237805560
13.15009862574260,80.78337418337160,104.15524800241500,6.610160711099830,60.330849517033700,8.08657210187075,137.46507776410500,2.0047942373646700,75.0771891371502,3.642026681299520
13.151098633242600,80.92840681571380,104.46638359023600,6.638830235787710,60.171334345419100,8.167133771676090,137.8030884805620,2.015154063565130,74.84955206427970,3.732922986108300
13.152098640742700,81.07343944805610,104.7876540502980,6.668433636191750,59.99988357351570,8.246317420506650,138.1570709052630,2.0260034130661100,74.60545987694020,3.822904932771470
13.15309864824280,81.2184720803984,105.1185639524830,6.698925261005870,59.81695200855020,8.32375261167275,138.52669486793200,2.037332166346210,74.34524173030730,3.911471900390480
13.154098655742800,81.36350471274070,105.4585554275330,6.730253705482040,59.623063231398100,8.39908857906385,138.91153371390100,2.049127246695180,74.06932594746410,3.9981371408392900
13.155098663242900,81.50853734508300,105.80701344631900,6.76236229788778,59.41880457163210,8.471996601509800,139.31106807769100,2.061372735871870,73.7782362200492,4.08243193455902
13.156098670742900,81.65356997742520,106.16327144832100,6.795189618141150,59.204821672775800,8.542172121432550,139.7246904446080,2.0740500139143800,73.47258699875220,4.163909559655610
13.157098678243000,81.7986026097675,106.52661725887000,6.828670043054100,58.98181270817540,8.609336574750930,140.15171045175300,2.0871379216130300,73.15307812255000,4.2421490093414100
13.158098685743000,81.94363524210980,106.89629922989200,6.862734312169330,58.75052231331000,8.673238905143320,140.5913608676700,2.1006129437827500,72.82048874810510,4.316758397583690
13.159098693243100,82.08866787445210,107.27153253536400,6.897310107854620,58.5117353044274,8.733656742414730,141.04280417879200,2.1144494111338600,72.47567065209480,4.387377999022490
13.16009870074320,82.23370050679430,107.65150555068200,6.932322643127980,58.266270256036700,8.790397231677070,141.50513970129200,2.1286197182460200,72.119540989148,4.453682876635000
13.161098708243200,82.37873313913660,108.03538624446200,6.967695250628790,58.01497301099370,8.84329750714983,141.97741112897300,2.1430945549065100,71.7530745963116,4.515385059050670
13.162098715743300,82.52376577147890,108.42232851209100,7.003349966221630,57.758710196671300,8.892224811436500,142.45861442168700,2.157843147885660,71.37729594137580,4.572235238628650
13.16309872324330,82.66879840382120,108.81147838249500,7.039208100917630,57.4983628190643,8.9370762679484,142.9477059345850,2.172833510093260,70.993270816827,4.624023971142030
13.164098730743400,82.81383103616350,109.20198003300000,7.075190795112820,57.23482000371090,8.977778320563030,143.44361068624500,2.1880326939920000,70.60209788360180,4.6705823679031100
13.165098738243400,82.95886366850570,109.59298155175000,7.111219549564610,56.968972948135200,9.014285860466080,143.94523066356800,2.2034070461374200,70.20490016916800,4.711782281139810
13.1660987457435,83.103896300848,109.98364039271500,7.147216728042310,56.70170914525330,9.04658106530417,144.45145306304800,2.218922459767990,69.80281662279460,4.747535993130590
13.167098753243600,83.24892893319030,110.3731284747620,7.183106027180580,56.43390693100970,9.074671980164390,144.9611583716970,2.2345446224804700,69.39699382728850,4.777795428773010
13.168098760743600,83.39396156553260,110.76063688338400,7.218812909718670,56.16643040259400,9.098590873420060,145.4732281962300,2.25023925618991,68.98857796110770,4.802550919675020
13.169098768243700,83.53899419787480,111.14538014122500,7.254264998007270,55.90012474611080,9.11839240309184,145.98655275608200,2.2659723467860700,68.57870709779410,4.821829555322660
13.170098775743700,83.6840268302171,111.52660002142900,7.289392425388900,55.6358120047423,9.134151631052870,146.50003796405900,2.281710361151150,68.16850392131580,4.835693163234640
13.171098783243800,83.82905946255940,111.90356888580300,7.32412814379192,55.374287310431700,9.145961923165610,147.01261202779100,2.2974204494903100,67.7590689264224,4.844235965145930
13.172098790743800,83.97409209490170,112.27559253764400,7.358408186604230,55.11631559412310,9.153932773315210,147.5232315153430,2.313070631239130,67.35147416275280,4.847581960094510
13.173098798243900,84.11912472724390,112.64201258674100,7.39217188659524,54.86262878177960,9.158187588360350,148.03088683911,2.3286299631416600,66.94675757047150,4.845882087784560
13.174098805744000,84.2641573595862,113.00220833124700,7.425362049321050,54.61392347593480,9.158861469338400,148.534607123182,2.344068688432170,66.54591794392090,4.839311226778140
13.175098813244000,84.40918999192850,113.35559816785000,7.457925083064270,54.37085911554250,9.156099021935610,149.033464430451,2.3593583663935900,66.14991054842620,4.828065081972380
13.17609882074410,84.55422262427080,113.7016405477080,7.489811086918230,54.134056600491400,9.150052226372350,149.52657733665300,2.3744719818996300,65.75964340423600,4.812357014536950
13.177098828244100,84.69925525661300,114.0398345009440,7.520973899116930,53.90409736144530,9.140878393573760,150.0131138489780,2.3893840348685200,65.37597424085210,4.7924148651290600
13.178098835744200,84.84428788895530,114.36971975708100,7.551371108131800,53.68152285070620,9.128738230916220,150.4922936767210,2.4040706098570900,64.99970811489800,4.768477817908630
13.17909884324420,84.9893205212976,114.69087649249300,7.580964029401440,53.46683442563750,9.113794037074400,150.96338987048900,2.4185094263013900,64.63159567537820,4.740793348799350
13.180098850744300,85.13435315363990,115.00292473892700,7.609717650829300,53.260493592834300,9.096208041654900,151.42572985456300,2.432679870158120,64.27233205182750,4.7096142967470900
13.181098858244400,85.27938578598220,115.30552348919800,7.637600550378610,53.06292257868880,9.076140901491490,151.87869588410500,2.446563007917650,63.9225563335346,4.675196091584820
13.182098865744400,85.42441841832440,115.59836953753200,7.664584789215540,52.874505190250800,9.053750361786410,152.32172496485200,2.4601415841426600,63.58285160184300,4.637794166691430
13.183098873244500,85.56945105066670,115.88119609257500,7.69064578390595,52.695587929284500,9.029190086789960,152.75430827778200,2.4734000038346400,63.25374547248780,4.597661579090170
13.184098880744500,85.71448368300900,116.15377120104500,7.7157621611622600,52.52648132211830,9.002608661481300,153.1759901549500,2.4863243010437200,62.935711101056,4.555046854120850
13.185098888244600,85.85951631535130,116.41589601924500,7.739915598572930,52.36746142821450,8.974148762798160,153.58636665527200,2.4989020952173800,62.6291686019097,4.510192066470850
13.186098895744600,86.00454894769350,116.66740296847800,7.763090654633560,52.21877149127210,8.94394649639661,153.98508379058600,2.5111225368302700,62.334486829251200,4.463331164279470
