time,Q_MV,Q_AV,Q_TV,Q_PV,Q_AR_SYS,Q_VEN_SYS,Q_AR_PUL,Q_VEN_PUL
12.759095693220300,-16.231506471034200,49.38181116387740,-3.372669081800590,142.84317337967600,152.4750296625840,110.86681098586600,206.88430413448800,67.34579300456770
12.760095700720400,-16.21360486113800,48.415190834481300,-3.3674921005540600,140.50666735463800,152.34174257109200,110.82937720557900,206.62958718114700,67.09354311053050
12.761095708220500,-16.195627611416900,47.47073862688750,-3.362330941989020,138.22635202582300,152.20660838867300,110.79195031553200,206.36095436860200,66.8437383716632
12.762095715720500,-16.17757710649070,46.547812284620700,-3.3571851304899700,136.00037293231500,152.06968356187000,110.75453014369200,206.07888099778800,66.59631217379780
12.763095723220600,-16.159455665634700,45.645792293564100,-3.3520542254665300,133.82695628724100,151.93102264588400,110.71711652311800,205.7838279484900,66.35119963253770
12.764095730720600,-16.141265544947100,44.764080934666600,-3.3469378187531800,131.70440452418400,151.79067838134900,110.67970929178100,205.47624207680600,66.10833756311670
12.76509573822070,-16.12300893943170,43.902101382093400,-3.341835532206600,129.63109213513600,151.64870176752800,110.6423082924070,205.15655660736800,65.86766444979320
12.766095745720700,-16.104687984997900,43.05929684442730,-3.3367470154858500,127.60546177964600,151.5051421320870,110.60491337231400,204.8251915196920,65.62912041487360
12.767095753220800,-16.08630476038470,42.235129746620700,-3.3316719440017700,125.6260206460500,151.36004719763600,110.56752438326200,204.48255392815200,65.39264718744920
12.76809576072090,-16.06786128900840,41.42908095036550,-3.3266100170225100,123.69133704692900,151.21346314520200,110.53014118131100,204.12903845514900,65.15818807192680
12.769095768220900,-16.049359540741,40.64064901103280,-3.3215609559235200,121.80003723216700,151.06543467478100,110.49276362667700,203.76502759710100,64.925687916427
12.770095775721000,-16.030801433619300,39.86934946911730,-3.3165245025705600,119.95080240409300,150.9160050631290,110.45539158360000,203.3908920829820,64.69509308111600
12.771095783221000,-16.012188835489900,39.114714174499500,-3.3115004178255700,118.1423659203030,150.76521621892200,110.41802492021900,203.00699122515900,64.46635140653510
12.772095790721100,-15.993523565592200,38.376290641682000,-3.3064884801655400,116.37351067073900,150.61310873543100,110.38066350844300,202.61367326236000,64.23941218198360
12.773095798221100,-15.97480739608130,37.65364143444860,-3.3014884844058200,114.64306661664700,150.4597219408130,110.34330722383700,202.21127569463500,64.01422611400910
12.774095805721200,-15.95604205349460,36.94634357846100,-3.2965002405192700,112.94990847988400,150.30509394617100,110.30595594551000,201.80012561022800,63.79074529505130
12.775095813221200,-15.93722922016370,36.25398800036520,-3.2915235725439500,111.29295357190700,150.14926169145900,110.26860955599900,201.38054000429300,63.56892317228410
12.776095820721300,-15.918370535574800,35.57617899201380,-3.2865583175721700,109.67115975259800,149.9922609893680,110.23126794117000,200.95282608944700,63.348714516695700
12.777095828221400,-15.899467597678300,34.91253369853380,-3.281604324814560,108.0835235098130,149.83412656727400,110.19393099011600,200.51728159817000,63.13007539244210
12.77809583572140,-15.880521964151200,34.26268162904760,-3.276661454733060,106.52907815117800,149.67489210735700,110.15659859505700,200.07419507707600,62.912963126506200
12.779095843221500,-15.861535153614000,33.626264189021500,-3.27172957823763,105.00689210039900,149.51459028497000,110.1192706512510,199.623846173119,62.6973362786929
12.780095850721500,-15.84250864680260,33.00293423291120,-3.2668085759413100,103.5160672908210,149.35325280534600,110.0819470568970,199.16650591181400,62.48315461198430
12.78109585822160,-15.82344388769940,32.39235563642070,-3.2618983374693400,102.05573764961900,149.19091043873500,110.04462771305700,198.7024369675550,62.27037906328010
12.782095865721600,-15.804342284623100,31.794202887107300,-3.2569987608178500,100.62506766645700,149.02759305403100,110.00731252356400,198.2318939261490,62.05897171454260
12.783095873221700,-15.785205211280300,31.208160692619900,-3.25210975175834,99.22325104089180,148.86332965096900,109.97000139494900,197.75512353967400,61.848895764364200
12.784095880721800,-15.766034007779600,30.633923605637400,-3.247231223284320,97.8495094033093,148.69814839096800,109.93269423635800,197.27236497380700,61.64011549997400
12.785095888221800,-15.746829981610100,30.071195664737600,-3.2423630950968200,96.5030911044849,148.53207662666800,109.8953909594780,196.78385004773600,61.432596269696000
12.786095895721900,-15.727594408585400,29.519690050366900,-3.237505293125720,95.18327006926060,148.36514093024200,109.85809147846600,196.2898034668300,61.22630445587060
12.787095903221900,-15.708328533755400,28.97912875512820,-3.232657749084100,93.88934471017980,148.19736712052400,109.8207957098800,195.79044304819400,61.02120744825030
12.788095910722000,-15.689033572285100,28.449242267925,-3.2278204000531100,92.62063689717980,148.02878028902100,109.78350357261000,195.2859799392770,60.817273617875400
12.789095918222000,-15.669710710304300,27.92976927094630,-3.2229931880948200,91.37649097976140,147.85940482485900,109.74621498781400,194.77661882969400,60.614472291437900
12.790095925722100,-15.650361105726600,27.420456349202000,-3.2181760598910900,90.15627285830020,147.68926443870300,109.70892987885300,194.26255815641800,60.41277372613710
12.79109593322220,-15.630985889041300,26.921057711717800,-3.213368966406170,88.95936910134100,147.5183821857120,109.67164817123500,193.74399030250000,60.212149085031800
12.792095940722200,-15.611586164077500,26.431334924140500,-3.2085718625714100,87.7851861060769,147.3467804875660,109.6343697925520,193.22110178950100,60.012570412890200
12.793095948222300,-15.592163008741400,25.951056651723500,-3.203784706990150,86.63314929919890,147.17448115361000,109.5970946724280,192.69407346377500,59.814010612538600
12.79409595572230,-15.57271747572950,25.479998412782800,-3.1990074616612400,85.50270237568680,147.00150540114800,109.55982274245800,192.16308067679200,59.61644342171050
12.795095963222400,-15.553250593215800,25.017942341531800,-3.194240091719760,84.3933065731207,146.82787387494000,109.5225539361600,191.6282934596410,59.419843390393300
12.796095970722400,-15.533763365516500,24.564676960289900,-3.1894825651933100,83.30443997933090,146.65360666592600,109.48528818892500,191.08987669189400,59.22418585867170
12.797095978222500,-15.514256773731000,24.119996960138200,-3.184734852772840,82.23559687127990,146.47872332920600,109.44802543796100,190.54799026497800,59.02944693506590
12.798095985722600,-15.494731776360800,23.68370299014660,-3.179996927596520,81.18628708325490,146.3032429013330,109.41076562225300,190.00278924022000,58.835603475360100
12.799095993222600,-15.475189309906500,23.25560145407050,-3.1752687650456000,80.15603540246940,146.12718391692000,109.3735086825100,189.45442400172300,58.64263306191830
12.800096000722700,-15.455630289444700,22.83550431469620,-3.1705503425511200,79.14438099035910,145.9505644246090,109.33625456112500,188.90304040421000,58.4505139834822
12.801096008222700,-15.436055609183000,22.423228905071800,-3.165841639410390,78.15087682788760,145.77340200242600,109.29900320212900,188.3487799160140,58.25922521544700
12.802096015722800,-15.416466142995900,22.018597746301800,-3.1611426366121400,77.17508918326740,145.5957137725450,109.26175455114800,187.7917797573280,58.06874640060870
12.803096023222800,-15.396862744941000,21.621438371698800,-3.15645331666956,76.21659710059210,145.41751641548300,109.22450855536600,187.2321730338900,57.879057830378200
12.8040960307229,-15.377246249755800,21.231583156506400,-3.1517736634599300,75.27499190788380,145.23882618376100,109.18726516348300,186.6700888662220,57.69014042645360
12.805096038223000,-15.357617473335500,20.84886915334320,-3.1471036620702000,74.34987674317380,145.05965891504300,109.15002432567500,186.10565251456700,57.501975722947500
12.806096045723000,-15.337977213192500,20.473137932495400,-3.142443298647380,73.44086609721860,144.88003004477300,109.1127859935610,185.5389854996600,57.314545848958800
12.80709605322310,-15.318326248897400,20.10423542710950,-3.1377925602528800,72.54758537151740,144.6999546183370,109.07555012016500,184.97020571945800,57.12783351158470
12.808096060723100,-15.298665342501200,19.742011782591400,-3.133151434719830,71.66967045031000,144.51944730276500,109.03831665987800,184.39942756196100,56.941821979363600
12.809096068223200,-15.27899523894040,19.386321210092200,-3.1285199105124200,70.80676728525500,144.33852239798900,109.00108556843200,183.826762014239,56.75649506614270
12.81009607572320,-15.259316666422300,19.037021843578800,-3.1238979765863400,69.95853149150830,144.15719384767400,108.96385680285800,183.25231676778500,56.57183711536130
12.811096083223300,-15.23963033679410,18.693975600177700,-3.119285622249150,69.12462795386320,143.97547524963800,108.92663032146100,182.67619632031600,56.387832984743700
12.812096090723400,-15.219936945891500,18.357048043370100,-3.1146828370197900,68.30473044171020,143.79337986587600,108.88940608378600,182.09850207412000,56.20446803139190
12.813096098223400,-15.20023717387030,18.026108248756100,-3.110089610485900,67.49852123145030,143.6109206322010,108.85218405058900,181.51933243106600,56.0217280972714
12.814096105723500,-15.180531685517800,17.701028671868400,-3.1055059321579300,66.70569073502650,143.42811016750900,108.81496418380700,180.9387828843720,55.839599495081900
12.815096113223500,-15.160821130546500,17.381685017883800,-3.1009317913187800,65.92593713319280,143.2449607826920,108.77774644653100,180.3569461072340,55.65806899450410
12.816096120723600,-15.141106143866200,17.067956112586600,-3.096367176867790,65.158966012104,143.06148448919100,108.74053080297800,179.7739120384080,55.47712380881580
12.817096128223600,-15.12138734583710,16.759723774345000,-3.0918120771575000,64.40449000170080,142.87769300721800,108.70331721846300,179.18976796483500,55.296751581867400
12.818096135723700,-15.101665342501300,16.456872686524100,-3.0872664798219000,63.66222841439110,142.6935977736370,108.66610565937600,178.60459860139600,55.11694037541160
12.819096143223800,-15.081940725792400,16.159290270323400,-3.0827303715945200,62.93190688236830,142.50920994952900,108.62889609315300,178.0184861678730,54.937678656775700
12.82009615072380,-15.062214073722300,15.866866556976300,-3.078203738114640,62.213256991839200,142.3245404274290,108.59168848825600,177.4315104632030,54.75895528687150
12.821096158223900,-15.042485950544700,15.579494059602400,-3.073686563719740,61.50601591236010,142.13959983825400,108.55448281414600,176.84374893708500,54.580759508533600
12.822096165723900,-15.022756906892600,15.297067643649600,-3.0691788312222800,60.80992601933280,141.9543985579260,108.51727904126200,176.25527675902400,54.403080935178400
12.82309617322400,-15.00302747989040,15.019484395952500,-3.064680521668570,60.12473450757910,141.76894671367700,108.48007714099600,175.66616688485400,54.22590953977580
12.824096180724000,-14.983298193237500,14.7466434916538,-3.0601916140772800,59.45019299378840,141.58325419006300,108.44287708567400,175.07649012081900,54.04923564412670
12.825096188224100,-14.963569557262800,14.478446058907900,-3.0557120851552300,58.78605710544700,141.39733063466200,108.40567884853300,174.48631518525000,53.87304990843740
12.826096195724200,-14.943842068947000,14.214795040439300,-3.0512419089874000,58.13208605366500,141.2111854634790,108.36848240370200,173.89570876790100,53.69734332118550
12.827096203224200,-14.924116211913400,13.955595052164000,-3.046781056698240,57.48804218715830,141.02482786603300,108.33128772618000,173.30473558696900,53.52210718926670
12.828096210724300,-14.904392456380800,13.700752238023000,-3.0423294960808000,56.85369052435830,140.83826681014600,108.2940947918190,172.71345844385200,53.34733312841860
12.829096218224300,-14.884671259080200,13.450174120868000,-3.037887191190210,56.228798260406900,140.65151104640800,108.256903577302,172.12193827566600,53.17301305391210
12.830096225724400,-14.86495306313060,13.203769449242500,-3.033454101897220,55.61313424554940,140.46456911232700,108.2197140601290,171.5302342055490,52.999139171503900
12.831096233224400,-14.845238297870900,12.961448039573000,-3.0290301833976800,55.0064684310442,140.27744933614700,108.18252621859400,170.93840359078100,52.82570396864270
12.832096240724500,-14.825527378646000,12.72312061382480,-3.0246153856729000,54.40857127847420,140.09015984033200,108.14534003177200,170.34650206870800,52.65270020592370
12.83309624822460,-14.805820706543400,12.488698632711200,-3.020209652895970,53.81921312794870,139.9027085446880,108.10815547950100,169.7545836005030,52.48012090878240
12.834096255724600,-14.786118668076400,12.258094124186400,-3.0158129227779200,53.238163520269000,139.7151031691390,108.07097254236300,169.1627005127480,52.30795935942230
12.835096263224700,-14.766421634810600,12.031219508074300,-3.011425125847770,52.66519046770380,139.5273512361000,108.03379120167100,168.57090353681700,52.13620908897070
12.83609627072470,-14.74672996293040,11.807987416941000,-3.0070461846593900,52.10005966757980,139.33946007246900,107.99661143945500,167.97924184606600,51.964863869853500
12.837096278224800,-14.727043992740300,11.58831051434110,-3.002676012917860,51.54253365232360,139.15143681118800,107.95943323844200,167.3877630907760,51.79391770838590
12.838096285724800,-14.707364048097800,11.372101311437200,-2.9983145145169400,50.99237086909630,138.96328839236100,107.9222565820460,166.79651343082900,51.623364837569400
12.839096293224900,-14.687690435772800,11.15927198362100,-2.9939615824788400,50.4493246814377,138.77502156390000,107.88508145435100,166.20553756605500,51.45319971009220
12.840096300724900,-14.668023444729800,10.949734189415500,-2.9896170977865000,49.91314228482150,138.58664288166800,107.8479078401000,165.61487876420300,51.28341699152380
12.841096308225000,-14.648363345327900,10.743398894379700,-2.9852809280976300,49.38356352713950,138.39815870908500,107.81073572467900,165.02457888645300,51.11401155370010
12.842096315725100,-14.628710388434000,10.540176203289800,-2.980952926328990,48.860319624464000,138.20957521615800,107.77356509410800,164.43467841038800,50.94497846829150
12.843096323225100,-14.609064804445800,10.339975205514000,-2.9766329290980600,48.34313176151850,138.0208983778950,107.73639593502200,163.8452164503250,50.77631300054890
12.844096330725200,-14.58942680221930,10.142703838931800,-2.972320755008430,47.83170956533740,137.83213397204500,107.69922823466600,163.25623077489700,50.60801060322150
12.845096338225200,-14.569796567898200,9.948268779177740,-2.968016202763600,47.32574943970530,137.64328757613700,107.6620619808800,162.66775782174000,50.44006691064090
12.84609634572530,-14.550174263641600,9.75657536328356,-2.9637190490930000,46.82493274669280,137.45436456372900,107.62489716208700,162.07983270915000,50.27247773296440
12.847096353225300,-14.530560026247600,9.567527557538820,-2.9594290464720600,46.32892382057110,137.26537009982400,107.58773376728600,161.4924892445330,50.1052390505741
12.848096360725400,-14.510953965671300,9.381027982985300,-2.9551459206170800,45.837367798102200,137.07630913538100,107.55057178603600,160.90575992946400,49.938347008624000
12.84909636822550,-14.49135616343890,9.196978013770260,-2.9508693677335400,45.349888247675100,136.88718640083500,107.51341120845200,160.3196759611290,49.77179791173010
12.850096375725500,-14.471766670956600,9.015277967029080,-2.946599051494920,44.86608457849000,136.69800639854600,107.47625202518800,159.73426722993800,49.60558821879790
12.851096383225600,-14.45218550772190,8.835827407577310,-2.94233459972686,44.38552920920530,136.50877339409200,107.43909422743700,159.1495623130140,49.43971453798160
